deck,scenario,trials,successes,ready_by_t2_pct,ready_by_t2_se_pp,ready_by_t3_pct,ready_by_t3_se_pp,ready_by_t4_pct,ready_by_t4_se_pp,setup_failure_pct,setup_failure_se_pp,ready_on_t2_pct,ready_on_t3_pct,ready_on_t4_pct,ready_on_t5_pct,secret_box_used_pct,exploding_energy_used_pct,steven_used_pct,star_alchemy_used_pct,secret_box_attempts_per_game,secret_box_cost_blocks_per_game,secret_box_missing_axis_per_game,secret_box_bench_blocks_per_game,secret_box_arven_banks_per_game,secret_box_steven_banks_per_game,secret_box_gladion_banks_per_game,secret_box_fss_banks_per_game,secret_box_missing_regi_axis_per_game,secret_box_missing_line_axis_per_game,secret_box_missing_vstar_axis_per_game,secret_box_missing_payload_axis_per_game,secret_box_missing_treasure_axis_per_game,secret_box_missing_fire_axis_per_game,secret_box_missing_grass_axis_per_game,secret_box_missing_ability_axis_per_game,secret_box_missing_supporter_axis_per_game,secret_box_missing_known_prize_zone_per_game,secret_box_missing_discard_zone_per_game,secret_box_missing_stranded_hand_zone_per_game
regidrago-shell,strict-jit-combined-lock/go-second,100000,43143,3.874,0.0610,14.683,0.1119,34.719,0.1505,56.857,0.1566,3.874,10.809,20.036,8.424,0.000,0.000,14.679,9.874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
regidrago-shell,strict-jit-supporter-lock/go-first,100000,48658,0.005,0.0022,16.426,0.1172,38.431,0.1539,51.342,0.1580,0.005,16.421,22.005,10.227,0.000,0.000,0.000,20.974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
regidrago-shell,strict-jit-supporter-lock/go-second,100000,53488,7.850,0.0851,20.357,0.1273,42.390,0.1563,46.512,0.1577,7.850,12.507,22.033,11.098,0.000,0.000,0.000,17.586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
regidrago-shell,garbodor-shake-ability-lock/go-first,100000,60331,5.602,0.0727,25.112,0.1371,48.595,0.1580,39.669,0.1548,5.602,19.510,23.483,11.736,0.000,0.000,14.737,11.734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
regidrago-shell,garbodor-shake-ability-lock/go-second,100000,69907,15.436,0.1143,30.671,0.1458,60.108,0.1549,30.093,0.1450,15.436,15.235,29.437,9.799,0.000,0.000,14.680,9.491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
regidrago-pineco,strict-jit/go-first,100000,68370,8.253,0.0870,32.058,0.1476,60.037,0.1549,31.630,0.1471,8.253,23.805,27.979,8.333,41.604,3.882,22.023,14.659,0.581850,0.159040,0.048600,0.016780,0.090880,0.049080,0.006230,0.012340,0.001780,0.015470,0.007640,0.006140,0.002880,0.005640,0.004550,0.004720,0.000000,0.000000,0.000000,0.002290,0.004120
regidrago-pineco,matchup-flex-jit/go-first,100000,76529,11.911,0.1024,40.860,0.1554,68.938,0.1463,23.471,0.1340,11.911,28.949,28.078,7.591,40.685,3.732,22.591,14.660,0.588040,0.156720,0.050540,0.016230,0.089870,0.051730,0.006220,0.012960,0.002360,0.015570,0.008070,0.005300,0.002970,0.005800,0.004750,0.004520,0.000000,0.000000,0.000000,0.002250,0.004500
regidrago-pineco,no-discard-control/go-first,100000,83655,15.507,0.1145,51.409,0.1581,76.635,0.1338,16.345,0.1169,15.507,35.902,25.226,7.020,40.964,3.748,22.711,14.637,0.592300,0.158680,0.050110,0.016170,0.090700,0.051010,0.006490,0.013480,0.002290,0.016460,0.008510,0.005550,0.002690,0.005550,0.004480,0.004580,0.000000,0.000000,0.000000,0.002340,0.004310
regidrago-pineco,strict-jit-turn2-item-lock/go-first,100000,38229,2.998,0.0539,8.768,0.0894,28.234,0.1424,61.771,0.1537,2.998,5.770,19.466,9.995,39.811,3.681,21.618,14.461,0.573730,0.152170,0.049840,0.015050,0.089170,0.050330,0.005700,0.012390,0.001960,0.015040,0.006430,0.004520,0.003540,0.006530,0.005900,0.005920,0.000000,0.000000,0.000000,0.002090,0.003920
regidrago-pineco,strict-jit-rulebox-ability-lock/go-first,100000,56038,3.643,0.0592,21.901,0.1308,46.527,0.1577,43.962,0.1570,3.643,18.258,24.626,9.511,23.534,3.706,13.534,11.319,0.312180,0.083240,0.034730,0.010860,0.037040,0.037000,0.003360,0.006080,0.001120,0.006630,0.005760,0.005320,0.003010,0.005850,0.004550,0.005060,0.000000,0.000000,0.000000,0.002120,0.003730
regidrago-pineco,strict-jit-combined-lock/go-first,100000,25226,0.584,0.0241,3.774,0.0603,18.839,0.1237,74.774,0.1373,0.584,3.190,15.065,6.387,22.788,3.517,13.050,11.380,0.294880,0.080270,0.034610,0.010170,0.036760,0.034880,0.002970,0.006650,0.001290,0.006760,0.004770,0.004270,0.003550,0.006830,0.005560,0.005570,0.000000,0.000000,0.000000,0.002170,0.004030
regidrago-pineco,strict-jit/go-second,100000,78090,18.209,0.1221,49.564,0.1581,72.889,0.1406,21.910,0.1308,18.209,31.355,23.325,5.201,35.461,4.165,15.185,11.950,0.499180,0.123700,0.049220,0.020920,0.072010,0.043350,0.004560,0.010020,0.002580,0.013000,0.007980,0.005490,0.003010,0.006350,0.004340,0.005470,0.000000,0.000000,0.000000,0.002330,0.003910
regidrago-pineco,matchup-flex-jit/go-second,100000,83980,24.336,0.1357,56.970,0.1566,78.930,0.1289,16.020,0.1159,24.336,32.634,21.960,5.050,34.777,4.064,15.513,12.167,0.501060,0.120740,0.048400,0.018810,0.071820,0.044710,0.004870,0.009510,0.001640,0.012430,0.007420,0.005710,0.002930,0.006000,0.004520,0.005610,0.000000,0.000000,0.000000,0.002220,0.003920
regidrago-pineco,no-discard-control/go-second,100000,88441,29.044,0.1436,63.395,0.1523,83.837,0.1164,11.559,0.1011,29.044,34.351,20.442,4.604,34.955,4.123,15.439,11.871,0.508900,0.122420,0.049140,0.019870,0.072760,0.045320,0.004420,0.009940,0.002100,0.013200,0.007500,0.005510,0.003150,0.006320,0.004310,0.005360,0.000000,0.000000,0.000000,0.002210,0.004080
regidrago-pineco,strict-jit-turn2-item-lock/go-second,100000,56549,9.356,0.0921,23.152,0.1334,45.222,0.1574,43.451,0.1568,9.356,13.796,22.070,11.327,34.664,3.865,14.783,12.225,0.491870,0.124190,0.047760,0.020690,0.071260,0.042160,0.004860,0.008810,0.002110,0.012410,0.006880,0.005650,0.002850,0.006200,0.004220,0.004810,0.000000,0.000000,0.000000,0.002090,0.003740
regidrago-pineco,strict-jit-rulebox-ability-lock/go-second,100000,68958,11.055,0.0992,29.252,0.1438,59.194,0.1554,31.042,0.1463,11.055,18.197,29.942,9.764,19.737,3.993,9.787,9.589,0.273250,0.068560,0.034420,0.012890,0.030840,0.032420,0.002880,0.004740,0.001390,0.004920,0.004920,0.005260,0.003020,0.006240,0.004690,0.005300,0.000000,0.000000,0.000000,0.002320,0.003880
regidrago-pineco,strict-jit-combined-lock/go-second,100000,41497,2.311,0.0475,11.400,0.1005,32.677,0.1483,58.503,0.1558,2.311,9.089,21.277,8.820,18.686,3.695,9.113,9.544,0.253330,0.067800,0.033780,0.012290,0.030440,0.029760,0.002920,0.004210,0.000860,0.004800,0.004400,0.004630,0.003140,0.006250,0.004830,0.005180,0.000000,0.000000,0.000000,0.002260,0.003760
regidrago-pineco,strict-jit-supporter-lock/go-first,100000,47626,0.000,0.0000,11.761,0.1019,34.983,0.1508,52.374,0.1579,0.000,11.761,23.222,12.643,31.461,3.428,0.000,19.390,0.329840,0.150900,0.037630,0.009570,0.000000,0.000000,0.000000,0.019010,0.000000,0.008610,0.006250,0.006530,0.004630,0.006730,0.005690,0.005910,0.000000,0.000000,0.000000,0.002750,0.000000
regidrago-pineco,strict-jit-supporter-lock/go-second,100000,51071,3.313,0.0566,14.216,0.1104,38.631,0.1540,48.929,0.1581,3.313,10.903,24.415,12.440,26.878,3.807,0.000,15.813,0.276130,0.112410,0.032690,0.009120,0.000000,0.000000,0.000000,0.019260,0.000000,0.007870,0.005260,0.005860,0.003740,0.006060,0.004960,0.005460,0.000000,0.000000,0.000000,0.002310,0.000000
regidrago-pineco,garbodor-shake-ability-lock/go-first,100000,50084,3.831,0.0607,18.879,0.1237,41.672,0.1559,49.916,0.1581,3.831,15.048,22.793,8.412,20.237,3.763,11.114,11.467,0.272140,0.070710,0.034860,0.011900,0.031560,0.031080,0.002780,0.005350,0.001220,0.005090,0.004990,0.005240,0.002770,0.005990,0.004760,0.004810,0.000000,0.000000,0.000000,0.002150,0.004100
regidrago-pineco,garbodor-shake-ability-lock/go-second,100000,63695,9.272,0.0917,23.388,0.1339,53.594,0.1577,36.305,0.1521,9.272,14.116,30.206,10.101,17.590,3.954,8.710,9.326,0.247850,0.061630,0.034460,0.010640,0.026930,0.030120,0.003010,0.004740,0.000820,0.004500,0.004410,0.004650,0.002890,0.005960,0.004780,0.004990,0.000000,0.000000,0.000000,0.002250,0.003920
